gender,work_experience,ssc_board,ssc_percentage,hsc_board,hsc_percentage,degree_stream,cgpa,backlogs,university,coding_score,communication_score,aptitude_score,internships,projects,certifications,status
Female,0,CBSE,52.77226178519207,State,74.10467593973571,CSE,6.339975122818046,0,JNTU,21.537692170507583,79.07348372907147,61.008484694063924,1,4,2,1
Male,1,CBSE,91.6517131970535,CBSE,89.16107285261492,IT,5.615777369943952,3,Osmania,51.24061434601496,74.48587327255555,97.30480916338331,3,4,4,0
Female,0,CBSE,72.89024662796032,State,57.255536774080255,EEE,6.910720939599441,3,Osmania,6.358804246578654,27.57544893780829,93.53826651248094,3,3,2,0
Male,0,ICSE,62.94808025124876,ICSE,74.6039093267823,EEE,9.166678102526266,2,VTU,89.49323786658212,85.88457196693375,0.9372833598881192,3,1,2,1
Female,1,State,93.9373261838465,State,69.69721323452923,IT,6.739139018930573,5,JNTU,97.99402545648044,0.2232553144108751,8.002943017169962,2,4,2,1
Female,0,ICSE,59.833361619515365,CBSE,80.56586935265406,MECH,5.1712728681332,5,JNTU,14.629250272118988,23.727627838375266,76.91343114295613,1,0,4,0
Female,1,State,97.36499997100336,CBSE,52.223859440158,EEE,6.37140188112566,1,Anna University,29.578654249351978,4.65595988241957,68.56430729760768,2,0,0,1
Male,1,ICSE,60.281074384967056,CBSE,87.60614191243137,ECE,9.949728050378617,1,Anna University,1.5874421793847793,11.059645666896001,80.09455985168914,3,3,2,1
Female,1,CBSE,80.68415938643717,State,53.95646447373419,EEE,8.383343778329415,5,JNTU,78.69654919674565,53.23791375175054,26.681492266832365,3,3,0,0
Female,1,CBSE,61.15431672644874,CBSE,82.82357587650824,MECH,9.504274149885639,4,Anna University,31.14643326814126,3.725618994103441,84.93227687624766,1,3,1,1
Female,1,CBSE,77.28343324843173,State,50.92286127699721,CSE,8.874326337505538,4,Osmania,58.88374693418312,18.138104770037955,44.24194719881359,0,4,3,1
Female,0,ICSE,84.19875649575707,ICSE,91.59440318783648,CSE,7.698527576633154,3,JNTU,3.9218501280014584,23.274014739082773,26.190848467444173,2,1,1,0
Male,0,State,59.511396541006874,ICSE,58.73498151118906,CSE,5.743444361974902,5,Anna University,71.54602666747475,65.53388051372217,1.0607747584892357,0,5,4,1
Female,1,State,76.04428913503396,State,75.77487379884953,EEE,6.7432223917785885,1,JNTU,52.94039633567269,46.88205244482319,87.13640348195938,3,5,4,1
Male,1,CBSE,73.45298721950596,CBSE,63.07464518638097,CSE,7.918701126371111,3,Anna University,72.49802459988352,45.84125230554583,53.53438492401724,3,3,0,1
Male,0,CBSE,53.55187107016706,State,86.13236010305343,MECH,9.35316174365996,0,JNTU,78.95643131509638,76.84325542576245,97.53820837519926,4,2,0,0
Male,1,CBSE,90.91539088376516,State,66.06755500948606,MECH,6.343375229324498,1,VTU,8.92428661788337,45.67214120743351,71.46813895672595,4,3,2,0
Male,1,CBSE,66.78412003214208,State,86.23045967941586,EEE,5.606134346701148,1,Osmania,57.80921207932251,34.848874291804634,8.041714348977857,0,5,1,1
Male,1,State,78.72910987759397,ICSE,64.24356034177383,ECE,7.794161587774087,1,Anna University,64.99440338816218,96.24510456043328,58.81911864021424,4,5,0,1
Male,0,ICSE,75.73921174665672,State,87.623654546788,EEE,5.882506112590279,4,VTU,51.6718753944995,0.8293309437856999,1.7124539823347495,1,5,0,1
Female,0,ICSE,75.66302522852212,ICSE,51.530274816845214,CSE,8.051808846609534,2,JNTU,18.240939826512225,30.539300007538383,55.778185421293216,0,4,0,0
Male,1,ICSE,55.361119710424376,State,64.16556676869243,EEE,6.31760721241866,2,VTU,79.5597284057737,60.939271637972304,35.02016630990808,4,1,3,1
Male,1,ICSE,71.17410046246664,ICSE,74.93167532201394,MECH,6.154815021503124,4,Osmania,99.74583288395984,78.28092360528053,64.32958347187656,4,3,0,1
Male,0,CBSE,72.61833796032852,State,52.25297909598628,EEE,6.995903824944456,5,Anna University,96.92702524285228,81.64129547585642,54.15742062462707,1,0,3,0
Female,0,CBSE,86.68214201822242,State,59.30170306856393,EEE,7.965958787789729,5,Anna University,77.75295649772313,4.607313185517247,26.135032341448838,1,3,4,1
Female,1,CBSE,92.00094159603492,CBSE,96.72684908206017,ECE,7.726588364746565,4,JNTU,41.81077227864215,70.91320555575878,16.235060910582398,0,3,2,1
Male,1,ICSE,77.2491139050009,CBSE,98.84171325900945,MECH,6.223672386174902,4,Osmania,33.73004978400221,72.02536434718169,40.47114863417496,2,1,1,0
Female,0,CBSE,54.33914770324952,State,86.98749736952428,IT,9.455583372266881,5,VTU,6.854579910083181,21.407942145626812,98.68363148496046,1,2,0,0
Male,0,CBSE,61.842473529827316,State,62.61000253084564,IT,5.549409848676005,2,JNTU,41.62863037516904,11.277502847009202,43.569864054927166,4,3,3,0
Male,0,State,58.246701342636555,State,63.02587227179845,MECH,5.197337815371677,3,Anna University,15.604859773179902,74.96861576953022,74.87871378222916,0,3,0,0
Female,1,State,56.230753159456235,State,82.28951788975365,IT,8.013531347030987,4,VTU,25.433471350602844,24.95000062372781,5.697352560537072,2,5,0,0
Male,0,CBSE,68.29496493089039,CBSE,55.879980829935086,CSE,5.617035840327382,3,JNTU,89.18867731773511,0.16738040836772328,37.88657644174036,0,4,3,1
Female,1,State,61.4696751077191,ICSE,97.41546902151833,IT,7.524454071394805,3,VTU,96.8525631511219,22.357260357686105,58.03230371990038,4,1,0,1
Female,0,State,60.915155590575615,State,61.24064497550923,CSE,9.758866422048163,0,VTU,94.85590004657604,3.1068008816312553,75.1196513328482,2,4,1,1
Male,0,CBSE,52.734658728813386,CBSE,99.98178127127218,MECH,8.49290135726395,2,JNTU,19.335568584339093,24.91866866941286,52.838365731706006,2,5,4,1
Male,0,CBSE,50.883502239771694,State,74.78668976512301,IT,8.087282901988802,3,VTU,90.08942082353228,33.501958233182094,51.52955458007813,1,3,2,1
Female,0,CBSE,55.13841213248909,State,88.57149944964681,IT,7.874026124361404,2,VTU,14.150530090026514,27.14001595379515,76.3906912597169,3,3,0,1
Male,1,CBSE,58.609873971181656,ICSE,50.10920472527786,CSE,5.8976962609979635,2,Osmania,50.766020787614984,91.99370671792445,31.328771731890026,4,0,3,1
Male,1,ICSE,71.54918644241016,State,94.4373202375821,CSE,7.163239123140522,0,Osmania,64.36633672643734,23.253294738528464,9.061052087139254,3,4,1,1
Male,0,ICSE,75.52601306494223,State,63.50010223902902,EEE,6.712617536833813,5,Anna University,46.24668731004188,46.753482277810136,34.71504710174057,4,5,0,1
Female,1,CBSE,57.02959590866828,ICSE,83.39683722740327,ECE,9.765371611110314,2,Osmania,95.18374354168085,95.74275938440469,15.899623544943465,0,1,4,1
Female,0,State,71.23916707620931,ICSE,90.31776403967947,IT,6.211601156853625,3,JNTU,33.32127230916051,87.91994913702221,96.59442041334333,3,3,4,1
Male,0,CBSE,67.08744211629636,ICSE,58.207387027950105,ECE,7.357581856980257,5,VTU,52.737766309806354,30.925847453276134,57.75115474766916,2,0,3,1
Female,0,CBSE,59.1711821748978,ICSE,72.12547406646145,ECE,9.69039681638125,5,Anna University,7.544993547966361,32.64902949574687,44.660043132761864,1,0,0,0
Female,0,State,50.342037407418175,CBSE,74.69179703259617,IT,8.945903262196575,1,Osmania,85.2224580078157,59.33294025094498,91.20518781565673,4,2,0,1
Female,1,ICSE,73.35089332608709,CBSE,65.60597326696023,CSE,9.822576196422116,3,VTU,41.33633959439447,91.786285075423,90.03613873671033,1,1,0,1
Female,0,CBSE,84.28258746325997,CBSE,74.08779148644908,EEE,8.041651275734955,3,JNTU,70.05321155919974,0.9999795455803318,41.56972790742096,4,0,4,0
Female,0,CBSE,61.31386670719035,State,65.8772828827669,MECH,6.66893427372967,2,VTU,68.22456310494182,39.311979218518125,87.47273622498103,2,1,0,0
Male,1,ICSE,56.590341494833964,ICSE,68.03738725276045,IT,9.133248877320295,3,JNTU,67.62628928342468,84.9775486362224,6.40259331430123,2,3,0,1
Male,0,ICSE,94.35213722234809,ICSE,83.46655893513694,IT,6.457281356866853,1,VTU,50.693827875744105,41.04699783867759,88.57191453325468,2,2,0,1
Male,0,State,63.751238624389885,CBSE,81.62966341524985,MECH,5.823864009559429,2,Anna University,27.75187905478407,72.00548752199391,31.05835285554317,2,5,0,0
Female,0,ICSE,61.18063098963324,State,61.613286289876264,ECE,8.531444070195036,4,Anna University,62.50945585613864,69.19249024122023,56.51222843406213,2,1,3,1
Female,1,ICSE,92.8548469804958,State,94.87414423977123,EEE,8.194778317671798,3,Osmania,96.17915038112181,20.545870963036727,26.968858327239097,1,5,4,1
Male,0,ICSE,90.85535495833807,State,93.13942728356953,ECE,9.394744512976978,3,Osmania,83.39492559463139,44.959450436698326,98.47995571693394,0,2,2,1
Female,1,State,72.41732352623168,CBSE,75.45416533449759,MECH,9.809623789080254,0,VTU,10.876823155377657,56.6186712812672,7.177998333628022,3,5,3,1
Male,0,ICSE,74.46194307138873,State,71.66253713478753,MECH,9.28598793612277,4,VTU,2.3187401586550083,71.54629352440898,44.69552867806511,1,1,0,0
Male,0,ICSE,60.8874352417011,State,68.84279914920543,EEE,5.300108987941353,4,Osmania,49.89713568704347,82.23896315750852,62.09881548335613,3,5,2,1
Male,1,State,53.91508352397788,State,85.36339593332195,MECH,8.32256716491134,1,Osmania,77.58293517147361,75.99332111694933,61.56122523372905,0,1,1,1
Female,0,ICSE,78.67159126778306,ICSE,83.58330286047352,MECH,8.92366206432023,4,VTU,31.390255316720726,2.831146738523016,73.87583897648439,4,4,2,0
Female,0,ICSE,54.917246079510655,CBSE,59.809030346898936,EEE,9.909643621750883,0,VTU,70.12382779042275,67.06378416016653,72.44153263220431,0,2,3,1
Male,1,State,72.46372734783249,ICSE,83.57290156501807,IT,6.873306497563169,1,VTU,93.19212642388091,49.73154638556731,79.31427052003035,0,1,4,1
Male,1,CBSE,97.02485992565053,ICSE,62.621559705102,ECE,5.849407936355739,4,Anna University,45.898450693466884,57.38617358535868,23.428740948969164,4,4,3,1
Male,1,State,97.64171945852922,CBSE,50.92791682617628,IT,9.264665308986107,1,JNTU,24.415965623062185,37.29662127458769,37.05064934018946,3,4,4,1
Male,1,ICSE,61.96661432736793,ICSE,84.96043387686885,IT,6.5873337181627765,4,JNTU,91.77578620802471,71.40262145869055,38.20331159802727,2,2,4,0
Female,1,ICSE,81.20567100228271,State,82.23968012303749,ECE,7.9910094789692945,4,Osmania,47.226396400371485,67.38885121191332,95.5839660910142,4,3,4,1
Female,0,ICSE,73.70381320539289,State,70.54046311871707,IT,6.949473821064999,5,Anna University,40.783930667511,57.94864814563655,40.93118570852082,4,2,1,1
Male,1,State,93.7842563793053,State,76.28430279597531,EEE,7.011631283793306,4,VTU,35.3361571540924,86.16055325893146,22.18692107046769,0,1,2,0
Male,0,ICSE,63.57154321380266,State,97.35845958528799,ECE,8.662322395887259,3,VTU,42.30169524388131,10.190002489163941,63.23444263917507,4,3,3,1
Female,0,ICSE,50.185120341620845,CBSE,79.76000904527189,CSE,6.807375626699693,4,Osmania,67.36578541823583,30.102327592028367,42.726691482522824,1,2,3,1
Female,0,State,58.12806029657075,ICSE,82.89419676682658,IT,8.465375564852435,3,Osmania,43.3719627220154,49.51304152028278,25.008006311574825,2,2,4,1
Male,1,CBSE,67.4761400584699,ICSE,53.195566047457056,MECH,5.07164227726151,2,Anna University,32.422388855922016,95.86048112995354,71.51354744582011,0,2,1,1
Male,1,CBSE,65.78605648852442,State,58.299723033756266,ECE,6.62323695001938,5,JNTU,74.36376655597195,7.19633862818192,19.192528664772844,3,2,1,1
Male,0,ICSE,89.56814595614429,State,65.04761382057941,CSE,6.595220156768313,0,JNTU,20.29714270243962,33.70774899848371,63.33540406593484,3,3,0,1
Female,1,State,84.0280333069419,ICSE,76.96896590140716,MECH,8.744176429483584,1,VTU,20.19337246408881,92.58905537259498,43.053070973707705,3,1,1,1
Female,1,ICSE,64.97781598074486,CBSE,88.82954479916606,CSE,6.572785580128139,1,Osmania,69.64355365489567,89.79475674491633,31.916716433067215,3,4,4,1
Female,1,State,72.88719085831067,ICSE,66.06204388942935,IT,8.166635661825415,2,Anna University,86.67065301894732,86.52455707076024,94.59822674873011,3,2,4,1
Male,1,State,54.77795519791676,State,67.81912152393869,MECH,8.442622010539324,4,VTU,24.12108394971294,30.83904560013839,32.44075078147799,0,4,2,0
Male,0,CBSE,94.90732224100503,State,62.80754425868744,IT,8.292127720985576,0,JNTU,19.112497497642956,84.68357797510055,34.75073741499683,1,4,4,0
Female,0,CBSE,96.77124122242671,CBSE,62.73046646476529,MECH,8.016468405243323,2,JNTU,67.03058812907523,50.53394118959187,87.06383641331709,1,4,2,1
Female,1,State,98.99017676904691,ICSE,97.44319229473983,ECE,7.068084246746974,2,Anna University,62.08025217731527,61.977884404236235,12.904336287549324,3,2,1,0
Male,0,ICSE,93.42764153929188,CBSE,81.7728589809445,EEE,6.866524888419052,1,VTU,44.72523465196122,23.88249054608691,10.806874964606106,1,2,0,0
Female,1,CBSE,58.698044384811276,CBSE,57.79506217699734,EEE,7.8229202918794485,3,Anna University,9.586063984832794,70.66738889191011,28.270778408450248,2,5,3,0
Female,1,ICSE,52.30982416008144,State,86.112428904213,CSE,5.318515512421632,3,VTU,9.178543098187342,32.76971042556392,59.16359232744598,1,2,4,1
Male,0,CBSE,78.9798363706337,ICSE,86.10105716800145,MECH,9.37909921025763,4,JNTU,77.73417890443545,34.38804261206515,38.4300160110138,4,2,1,0
Female,0,CBSE,95.63025134415551,State,83.32350980268525,IT,9.126575715151716,4,Osmania,45.176911739568546,63.68171760935755,60.85544808356751,3,0,4,0
Male,0,ICSE,58.86756808298714,ICSE,56.73602225453318,ECE,6.731923585185948,2,Osmania,85.7967091241559,23.98319221740709,15.975063104443466,4,1,2,1
Male,1,CBSE,50.352145731207095,State,70.39957417347935,ECE,7.834095616928156,4,JNTU,57.473365153886235,22.44387232458166,26.145084876734703,4,0,1,0
Male,0,CBSE,90.27480230161223,State,55.33781652472066,ECE,9.661138490922315,3,Osmania,61.873814121763274,36.91629425960775,56.51623338124716,3,5,3,0
Male,1,ICSE,53.8397842143367,ICSE,90.83102520460682,EEE,6.3581839870604835,0,Osmania,93.41944419085537,77.80636250592336,21.714920225873236,0,3,2,1
Male,0,CBSE,70.68530159550153,ICSE,82.75860715889596,IT,8.712276338474267,1,VTU,16.461589403943798,22.468204906314927,42.28046304904449,1,0,1,0
Male,0,CBSE,83.94436685943924,State,75.36019683839092,ECE,5.413659036605026,3,Anna University,54.30242292969959,78.7318390553653,57.26478769916896,2,0,3,1
Male,1,CBSE,61.83987927280901,ICSE,67.15077382502983,ECE,7.616860737354855,5,VTU,5.813859996603476,69.560527716475,97.36509022809145,0,0,2,1
Female,1,ICSE,54.19812817233633,State,59.21247372472167,CSE,9.419845647236489,4,Anna University,35.89250478821191,67.90798804701494,7.988665787759319,2,1,3,1
Male,1,State,88.50106142279142,ICSE,55.32237944165539,MECH,7.758546420745367,1,Anna University,14.809849980120514,47.47556737134106,46.041397857090494,3,4,1,1
Male,1,ICSE,81.50875424435208,State,98.46203037684498,MECH,8.081264134185506,5,Osmania,18.783596228457057,74.58878333593512,39.627096074213085,1,3,2,0
Female,1,State,99.42452422434025,State,59.98243209780115,MECH,9.53819646654772,1,Anna University,93.47947200605282,1.3519520103879024,82.4241249451178,0,3,0,0
Female,1,CBSE,67.21540166599797,State,52.99373133606928,CSE,8.576803200249014,2,Anna University,61.06825282048808,30.56072581654219,90.02971190284342,3,1,4,1
Female,1,State,53.08811931450998,CBSE,98.08333860912482,EEE,8.479348401121328,4,JNTU,89.21581331898143,67.91374638238145,90.70131685313649,0,5,0,1
Male,1,ICSE,86.7175017667648,ICSE,77.44758706789136,CSE,7.9319201104644925,2,Anna University,44.35201843907496,98.72954242652827,37.51393130415938,4,0,3,1
Female,0,ICSE,76.08667094266228,State,89.83283674955715,ECE,8.164943070962092,1,JNTU,59.764334666338335,0.25143410842759506,30.4655146895482,1,4,1,0
Male,1,CBSE,60.66019656945675,CBSE,52.18829235991593,IT,9.018527120083085,2,VTU,3.209451219292636,50.99722650337078,44.91372504550847,1,2,4,1
Male,1,State,89.08644945023798,State,78.34729287398272,ECE,9.896165416486221,4,Osmania,46.950223227433405,92.38364290370244,34.3986305971803,3,1,1,0
Male,0,CBSE,60.18777429249719,CBSE,69.91049820589976,ECE,8.97662677004094,3,Anna University,56.40566733437882,86.35393848166737,71.88509805681934,3,5,3,1
Male,1,CBSE,63.03308274164683,State,88.59822171749417,IT,8.537684158134981,0,JNTU,1.6777714265544974,2.3136194754421413,21.357104862958252,3,4,1,1
Female,0,ICSE,54.62642771833596,State,51.92128228195293,MECH,5.677724418057574,5,VTU,78.94891768236403,52.95581273506852,65.86840840738813,1,5,2,1
Female,0,State,69.97161395154272,CBSE,70.08452842808072,CSE,9.085401937208466,3,VTU,29.54229842766055,0.42871014169335586,92.69875331045009,4,1,2,1
Male,1,State,70.94646119687094,CBSE,89.9536709743098,EEE,8.679971836993516,1,VTU,45.248707496077024,78.95749482323755,27.99135696961099,1,1,3,0
Male,0,State,75.72808951741493,ICSE,76.1348632319185,ECE,8.85216097700617,3,JNTU,53.56302853048245,30.88748420893458,67.68906165888244,3,2,1,1
Male,1,State,85.44821335618887,ICSE,77.5019370499302,ECE,6.15548239121656,2,JNTU,99.21971531284333,76.55906619152886,14.356112155737833,2,5,3,1
Female,0,CBSE,95.30504643402129,CBSE,54.858234098298276,EEE,9.517218482704639,4,Osmania,9.918414687418286,94.47933417035719,12.138394209725911,4,4,4,0
Male,0,CBSE,56.88670494439043,ICSE,56.61652780600457,CSE,5.486406841734311,3,Anna University,55.5279562224498,97.60850541551484,11.5644478064866,1,5,1,1
Male,0,ICSE,52.71740491743285,CBSE,83.8499802682893,ECE,6.268060278459733,3,VTU,53.05941458002693,89.41111808781395,13.852816984534888,2,5,2,1
Female,1,CBSE,50.92656167971666,ICSE,83.752331114496,EEE,8.315117191622008,4,Osmania,6.890969560318217,20.41434531749662,21.6164870309442,4,0,0,0
Female,1,CBSE,57.18106890344081,State,98.95516971261367,ECE,8.368572319155076,2,JNTU,63.39383601951246,19.460016992799687,56.283049560179435,1,5,2,1
Male,0,ICSE,82.89747428908129,ICSE,85.59764940327753,MECH,6.566622831504124,0,Osmania,28.68544338938106,62.57804328862277,76.69856486155375,3,4,1,0
Female,0,ICSE,86.37385389982484,State,74.66217479667236,MECH,8.507598885559073,3,VTU,10.37679661646207,54.40536822479758,12.685702371091578,1,4,1,0
Female,1,ICSE,89.32528567640611,State,92.86639117667764,ECE,6.939652688274361,5,VTU,17.86419309184527,0.9534607801348849,87.00149405907247,4,0,1,1
Male,1,CBSE,62.185410595217135,ICSE,55.223649290796814,ECE,5.000877579289616,1,Osmania,82.36032332153927,39.172735115132916,84.27162844302259,3,2,1,1
Female,0,CBSE,65.294740663076,CBSE,72.46479104481273,MECH,5.813030661436917,2,VTU,10.412476243739388,90.66910055171753,72.73880265028914,0,4,4,1
Male,0,ICSE,74.15673227827497,State,64.3554555463785,ECE,9.413091376090872,2,JNTU,46.69273882403247,89.8359018919862,42.59657994614731,2,5,0,1
Female,1,ICSE,53.15915484301132,State,55.23189034638128,CSE,6.113470058647094,3,VTU,19.527312117922126,20.390688409603484,0.15572348255258328,3,5,2,0
Male,1,ICSE,80.5570761605623,ICSE,88.17510423601831,CSE,5.56455169429438,5,Anna University,16.231986208501205,38.196306915726076,73.47649413002968,3,0,4,1
Male,1,CBSE,99.18675168378789,CBSE,75.5396015249442,IT,8.411003029665974,4,Anna University,20.571175941707253,56.03660109960826,87.89861446764394,4,1,3,1
Male,1,CBSE,68.04031556890013,CBSE,77.83843599487453,CSE,7.20353221204868,3,VTU,49.27829345196203,85.27842650922244,33.5286376171862,4,1,1,1
Female,1,State,87.6423737545692,ICSE,70.56275939551645,ECE,8.982954681988222,3,Osmania,23.77884211115713,53.199443924134826,71.79875612211187,2,0,2,1
Male,0,CBSE,75.0016957784804,CBSE,73.01686158013676,ECE,9.30722467282894,4,VTU,9.673295035256036,96.81998124630348,6.2047614361281695,4,1,3,0
Female,1,CBSE,56.39059221801914,ICSE,55.80086935615016,EEE,9.229944386936157,1,Anna University,80.14008692471685,79.9052137987888,70.94948714716426,3,4,0,1
Male,0,CBSE,79.11187244012932,ICSE,83.64589121434882,CSE,6.565046095984466,4,JNTU,53.98214031716857,95.3091872978622,6.830852084889305,2,0,2,0
Male,1,ICSE,64.99371342220324,ICSE,71.62236798026069,MECH,7.527729689840821,3,Anna University,15.68536523685722,73.14922183763433,58.71863358886821,2,5,4,0
Female,0,CBSE,51.72016042267291,State,90.83837865647916,MECH,8.25070867323482,0,VTU,47.14298486321701,87.762413936253,59.75532858952937,1,4,3,1
Male,1,ICSE,81.74648650588719,State,59.81436000715381,IT,6.60991543642062,4,VTU,6.836249987290987,83.10037923778495,30.21565544238195,3,3,2,0
Male,1,State,92.94661746623638,State,60.25275467094179,EEE,5.205496576765091,1,Osmania,58.04298636187585,25.3838481741128,7.912272707673152,3,2,4,1
Female,0,State,67.23848834499371,ICSE,82.28797857653439,MECH,7.478321911484596,4,VTU,34.03048195979815,22.95364234542687,94.93347747124372,4,5,1,0
Male,0,ICSE,69.51477736063853,State,92.30017116986984,IT,5.064091667327968,4,VTU,10.352852963016412,86.43834254567315,53.55774040166131,3,5,2,1
Male,1,ICSE,94.55108414836057,State,73.60989193090876,CSE,9.753228123629736,2,JNTU,18.364384986839745,8.467773752032294,57.97581251238626,4,2,1,0
Male,1,ICSE,90.6804406683678,State,86.34769343665499,EEE,8.983418230365132,2,JNTU,34.570270485072655,40.85636046997318,61.50208890304737,3,2,3,0
Male,1,CBSE,85.74764117758886,ICSE,99.96649607465429,EEE,5.960048882617973,3,JNTU,80.64074542922428,82.06577702855591,89.1047926926155,1,0,3,0
Female,1,State,62.4398531876574,ICSE,99.5132819864464,ECE,6.437858744459642,3,Osmania,17.375569622982333,81.32393318411737,6.025564454675758,3,3,3,1
Female,1,ICSE,95.51083274833223,ICSE,87.21684214108501,CSE,9.914192740097192,4,Osmania,10.96642214927983,13.878281068026954,89.32877678525328,1,2,1,1
Male,0,CBSE,57.72078787696065,State,86.97932448391245,EEE,6.867742770706522,0,Anna University,51.59390064656842,48.770980085720936,23.96765086112741,3,4,1,1
Female,0,State,81.3385259708611,CBSE,62.38094435994528,IT,8.91861178716946,5,Osmania,55.86969639802648,47.983240272513086,7.795024959634745,3,5,4,1
Male,1,CBSE,51.44005902732594,State,91.67698157718868,MECH,7.234077342096272,3,JNTU,9.024131766741716,32.37214524392185,65.72658521313313,0,2,2,0
Female,0,State,82.18599031624728,State,70.25510635235602,CSE,9.32047962050305,4,Osmania,28.448447920730203,91.71811450643366,97.69756442566836,3,3,4,0
Male,0,CBSE,63.85721759366799,ICSE,98.09969549334113,CSE,8.518767540807545,4,VTU,26.276403791425405,65.31176120057319,5.724206630659589,1,4,1,0
Male,0,State,72.483848859186,ICSE,54.07138443534677,EEE,5.1145502994557965,5,Osmania,18.62216094611153,98.01874898443705,42.61218180373659,2,4,2,1
Male,1,State,67.26322760285265,State,71.7920184436363,EEE,6.471949429696187,4,VTU,31.563812720065375,6.676621082675882,52.978452534378576,1,0,3,1
Male,0,CBSE,58.637837812310494,State,77.79202438417494,EEE,7.789961574467262,5,Anna University,3.710851153829664,39.435017291093175,25.21189641034901,3,0,4,0
Male,1,ICSE,81.0990395046937,CBSE,70.25781035430825,IT,9.630870220348768,5,VTU,65.15497829534785,83.51375620988107,98.2872149152968,4,1,4,1
Male,0,State,94.09877775703038,CBSE,60.52895952524717,ECE,5.510149473207452,4,JNTU,98.8487145033841,42.26856692121592,64.09632146038274,0,3,4,0
Female,1,ICSE,97.95421211412017,ICSE,79.6494244391255,EEE,8.005812688555334,4,Anna University,63.404676746924885,26.18780270433242,84.43506728467113,4,4,1,0
Male,0,CBSE,59.61731815769575,CBSE,87.79589573125688,ECE,6.510883657063288,2,Anna University,36.10764505437862,99.78075443171072,41.57776819717136,0,3,2,1
Female,1,ICSE,85.86863870314866,CBSE,82.24192980100983,ECE,9.446638910097201,5,Anna University,66.79103011456769,87.31248897023139,35.395588714481775,0,2,3,0
Male,1,ICSE,83.21696833028412,ICSE,61.72244244040198,CSE,8.825848048292567,1,JNTU,57.151592102357625,54.64736612994485,55.315789488109225,4,5,1,1
Female,0,ICSE,67.16888947872863,CBSE,86.5803972184262,MECH,6.848513610046426,5,VTU,84.67579305873446,56.17092362466075,43.527844262663976,3,2,3,0
Female,1,ICSE,50.95495996768629,State,62.844890302228166,MECH,5.835515819543068,1,Anna University,62.187456098200045,0.6862960587653233,71.49480551367945,1,5,0,1
Female,1,ICSE,84.48956236564331,CBSE,58.760118146202004,IT,5.057489861986489,4,JNTU,63.407635462124865,98.09945808831118,26.58180902117947,4,1,0,1
Male,1,State,97.274743027975,ICSE,84.5334007719361,IT,8.105672253359744,3,Anna University,22.16641882729934,80.62951619074916,44.95910310923996,2,4,3,1
Male,1,State,81.60600609578256,State,92.13936230569645,MECH,7.030619038156219,0,Anna University,41.56272385375932,3.672935954462886,89.51327472940598,0,5,0,0
Female,1,State,71.7646362093817,CBSE,74.07697238482872,MECH,6.573782464303846,4,JNTU,34.441606025567715,17.633019215915645,75.61079003433294,1,4,2,1
Male,1,CBSE,76.25769470558141,State,76.56958965692189,CSE,9.927511458184178,0,Osmania,1.142518740375098,82.10312302974248,16.80701650178944,2,5,2,0
Female,1,ICSE,59.98144038299588,State,65.13737852356162,CSE,7.330710677801576,2,Anna University,31.32807293890614,8.686554827196069,88.68648293915975,1,1,1,0
Male,1,State,87.52720818768688,CBSE,74.73090075550161,MECH,8.749196418227122,1,Osmania,48.606212432295024,94.17857275095672,58.90165904451881,3,2,3,0
Female,0,CBSE,87.32099150049245,CBSE,56.59914990062036,EEE,5.887062086256181,2,Anna University,59.984863321008106,99.98910621506252,67.92871832724832,2,4,1,0
Female,0,State,57.275865019371246,ICSE,97.7915414841495,EEE,5.067276288709069,3,Osmania,93.45689467104553,88.64328095802922,29.425656584926607,4,5,2,1
Male,1,State,93.89891912498295,ICSE,90.01803268282981,CSE,7.08781309724008,3,VTU,23.91137593598164,73.89039893575168,44.15442636356575,1,3,2,1
Female,1,ICSE,63.459486973665264,State,83.39865304110924,ECE,8.328324174713309,5,Osmania,15.242899110855834,48.728235116877315,80.6812478906251,4,4,2,1
Male,0,CBSE,99.11280304683075,ICSE,76.90971858422014,MECH,7.532993480917297,4,Osmania,86.94456889989581,8.242957634737358,33.067621876318206,4,5,4,1
Female,0,ICSE,69.14515070186229,State,89.60845681139823,IT,9.452331288121954,5,Osmania,94.18474940884477,73.04462318422019,16.50616155101933,1,5,0,1
Female,0,ICSE,58.89420293672498,State,74.73786197929022,EEE,7.169896755935824,3,Osmania,48.79542485810844,39.68651540278864,37.83049129834806,1,2,1,0
Male,1,State,67.58600556728261,ICSE,64.99869540772663,ECE,6.555014065765456,3,VTU,11.521656125005197,57.022863114667445,6.921866740938809,0,4,1,0
Male,0,ICSE,72.00901643485966,ICSE,58.0187117583336,EEE,9.580243381038217,5,JNTU,48.53882992769712,29.339047614162816,71.78564584849323,0,4,2,1
Male,1,CBSE,53.46538865191474,ICSE,82.37927944009036,ECE,7.034011393171904,2,Osmania,10.944332710326876,24.215600951474148,14.77459087741978,2,0,4,1
Female,1,ICSE,78.91091906116448,CBSE,96.4712872513257,MECH,6.348239308198059,0,JNTU,88.31855787006627,32.42969586464049,28.512590706084474,2,5,1,1
Male,0,ICSE,79.88162199344501,State,57.68092767521756,MECH,5.488305384050402,1,Anna University,70.815010461625,81.3828023413713,88.10810055538921,2,4,1,0
